fighter_id,fighter_name,fighter_dob,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_wins,fighter_losses,fighter_draws,fighter_slpm,fighter_str_acc_%,fighter_sapm,fighter_str_def_%,fighter_td_avg,fighter_td_acc_%,fighter_td_def_%,fighter_sub_avg,fighter_url,median_knockdowns,median_sig_strike_atts,median_sig_strikes,median_tot_strike_atts,median_tot_strikes,median_takedown_atts,median_takedowns,median_clinch_atts,median_clinchs,median_ctrl_time,median_total_fight_time,median_submissions,median_reversals,median_head_strike_atts,median_head_strikes,median_body_strike_atts,median_body_strikes,median_leg_strike_atts,median_leg_strikes,median_dist_strike_atts,median_dist_strikes,median_ground_atts,median_grounds
405,Marcus Bossett,,185.42,215.0,,Orthodox,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e8fb8e53bc2e29d6,0,2,1,3,2,0,0,0,0,,52,0,0,0,0,2,1,0,0,2,1,0,0
406,Chris Bostick,,,,,,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/239224bedeb2c7a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Poliana Botelho,1988-12-15,172.72,125.0,170.18,Orthodox,8,5,0,2.9,0.58,2.8,0.54,0.85,0.57,0.76,0.0,http://www.ufcstats.com/fighter-details/5c126c6aac3ef364,0,57,27,112,87,3,0,2,2,176.0,900,0,0,27,10,10,7,11,7,30,19,6,6
408,Francois Botha,1968-09-28,187.96,260.0,,Orthodox,0,1,0,0.0,0.0,1.05,0.77,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/545d549d6bf87187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Gregory Bouchelaghem,,187.96,183.0,,Switch,5,4,0,0.27,0.21,1.53,0.36,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/59851163aaf1aed8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Roy Boughton,,182.88,205.0,,,14,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2aaf0181432adf0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,Rich Bouphanouvong,,170.18,170.0,,,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/611b9c068c9e2c44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Mike Bourke,,182.88,275.0,,Orthodox,10,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/dfdd0c5dd0d4bc23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,Jess Bouscal,,,155.0,,,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/38b1417ec17072da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,Tai Bowden,,180.34,230.0,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2efbc83a6b9b7f86,0,4,4,20,20,0,0,1,2,,445,0,0,2,2,0,0,2,2,2,2,0,0
415,Melton Bowen,1969-07-16,182.88,225.0,,Orthodox,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/81ca2c245b19b3c5,0,4,1,59,48,0,0,0,1,,287,0,0,4,1,0,0,0,0,3,0,0,0
416,Kyron Bowen,1993-12-22,190.5,185.0,185.42,Orthodox,9,5,0,2.73,0.57,2.05,0.4,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5488b3c67600333a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Brian Bowles,1980-06-22,170.18,135.0,177.8,Orthodox,10,3,0,2.36,0.26,2.98,0.64,1.39,0.7,0.54,1.4,http://www.ufcstats.com/fighter-details/b26d3e3746fb4024,0.5,66.5,26.5,72.5,36.0,1.0,1.0,1.0,0.5,94.0,395.0,1.0,0.5,61.0,18.5,6.0,3.5,0.0,0.0,58.5,17.0,7.5,3.0
418,Roger Bowling,1982-12-05,175.26,155.0,172.72,Orthodox,12,6,0,3.9,0.47,3.86,0.51,3.09,0.43,0.27,0.9,http://www.ufcstats.com/fighter-details/3b9f723e2720a238,0,46,26,48,28,1,0,4,2,42.0,472,0,0,33,15,9,6,4,4,41,22,1,0
419,Blake Bowman,,187.96,170.0,,,2,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a95a0504fd73bd3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Ashe Bowman,1976-11-17,175.26,155.0,,,9,11,0,2.43,0.42,4.86,0.57,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/8a0a35e7c74bebcc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,Anvar Boynazarov,1989-01-10,175.26,145.0,,Orthodox,3,1,0,0.0,0.0,7.83,0.29,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4a191f4ea2fce7fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Colley Bradford,,170.18,145.0,,,0,1,0,0.43,0.25,1.73,0.5,19.42,0.5,1.0,0.0,http://www.ufcstats.com/fighter-details/1433786ac76cf777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,Kyle Bradley,1982-08-19,175.26,155.0,180.34,Orthodox,19,12,0,1.99,0.4,3.45,0.58,0.65,0.5,0.4,0.0,http://www.ufcstats.com/fighter-details/a6959da32f0e6b5d,0.0,35.0,16.5,42.5,24.0,0.5,0.5,2.5,2.5,16.5,228.5,0.0,0.0,24.5,7.5,2.5,2.0,0.5,0.5,21.0,6.0,4.0,3.0
424,Paul Bradley,1983-06-13,175.26,170.0,,Orthodox,23,8,0,2.26,0.32,4.13,0.56,1.12,0.16,1.0,0.0,http://www.ufcstats.com/fighter-details/c7011de4765d2497,0.0,106.0,38.0,115.0,44.0,8.0,1.5,11.5,7.0,109.0,900.0,0.0,0.0,93.0,28.5,7.5,5.5,5.5,4.0,94.5,30.5,1.0,0.5
425,Sean Brady,1992-11-23,177.8,170.0,182.88,Orthodox,16,1,0,3.77,0.53,3.55,0.61,3.29,0.57,0.87,1.2,http://www.ufcstats.com/fighter-details/45f7cb591c3ab00b,0,68,37,187,97,2,1,1,1,128.0,808,1,0,52,23,3,3,15,13,54,28,8,6
426,Ebenezer Fontes Braga,1969-04-14,182.88,199.0,,Orthodox,13,7,2,2.42,0.5,0.42,0.71,0.0,0.0,0.9,0.6,http://www.ufcstats.com/fighter-details/dc950d59dc590aca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,Ramiz Brahimaj,1992-11-17,177.8,170.0,182.88,Orthodox,10,5,0,1.74,0.41,3.69,0.45,1.61,0.35,0.44,1.6,http://www.ufcstats.com/fighter-details/3d074044a33825e7,0,6,3,20,15,1,1,1,1,93.0,723,0,0,2,1,4,3,0,0,2,1,0,0
428,Adam Bramhald,1994-03-24,,135.0,,,13,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3c99bd6cb5d835ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,Joe Brammer,1983-08-23,172.72,155.0,,Orthodox,7,3,1,2.15,0.31,2.8,0.56,0.81,0.5,0.5,0.0,http://www.ufcstats.com/fighter-details/013da757877044a2,0.0,63.0,20.0,71.5,28.0,1.0,0.5,12.5,4.0,19.0,558.0,0.0,0.0,43.5,10.0,11.5,7.0,8.0,3.0,54.0,16.0,0.0,0.0
430,David Branch,1981-09-26,185.42,185.0,198.12,Orthodox,22,6,0,1.66,0.39,1.91,0.56,2.55,0.32,0.43,0.0,http://www.ufcstats.com/fighter-details/d2c55d1d2e67773b,0,25,10,35,17,1,1,3,1,83.0,545,0,0,21,7,3,2,0,0,21,5,3,1
431,Billy Brand,1996-07-03,,135.0,,,5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/edae6db2b3453632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Diego Brandao,1987-05-27,170.18,145.0,162.56,Orthodox,22,11,0,2.94,0.47,3.38,0.62,3.21,0.68,0.8,0.6,http://www.ufcstats.com/fighter-details/c2e3e67b5911bfb7,0.0,48.0,21.0,73.5,41.5,1.0,1.0,1.0,1.0,121.5,297.0,0.0,0.0,44.0,17.5,6.5,3.5,3.5,2.0,31.5,12.5,9.5,5.5
433,Bruna Brasil,1993-09-07,167.64,115.0,165.1,Orthodox,10,4,1,2.94,0.61,3.49,0.5,1.93,0.72,0.59,0.0,http://www.ufcstats.com/fighter-details/7138a15258dabf20,0.0,68.5,36.0,99.0,57.5,2.5,1.5,6.0,7.0,175.0,900.0,0.0,0.0,42.5,14.5,17.5,13.0,6.0,4.5,55.5,27.0,2.5,2.0
434,Michael Bravo,,,155.0,,,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/dc63542668295c23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Martin Bravo,1993-09-21,172.72,145.0,180.34,Southpaw,11,3,0,7.66,0.39,5.72,0.51,2.6,0.35,0.85,0.0,http://www.ufcstats.com/fighter-details/9c44f290f5726d95,0.0,140.0,69.0,146.0,75.0,0.5,0.0,2.5,1.5,20.0,403.0,0.0,0.0,115.5,50.0,22.0,17.0,2.5,2.0,130.5,65.0,1.5,0.0
436,Roman Bravo-Young,,,205.0,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/37ce890a4670b287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Mike Breeden,1989-04-21,177.8,155.0,177.8,Orthodox,11,6,0,5.75,0.45,7.28,0.42,0.98,0.3,0.67,0.0,http://www.ufcstats.com/fighter-details/d80ee110748171ac,0.5,94.0,61.0,98.5,62.0,2.0,0.0,8.5,5.0,2.0,432.5,0.0,0.0,75.5,45.5,12.0,9.0,3.5,3.0,77.0,48.0,2.0,2.0
438,Tom Breese,1991-09-26,190.5,185.0,185.42,Southpaw,12,3,0,3.34,0.5,2.81,0.6,0.0,0.0,0.7,1.1,http://www.ufcstats.com/fighter-details/1588b787bda7b540,0.0,28.5,18.5,40.0,23.0,1.0,0.0,2.5,2.0,37.0,292.5,0.0,0.0,25.0,11.0,3.0,2.5,3.5,2.0,24.0,8.0,3.0,2.0
439,Elves Brener,1997-09-27,177.8,155.0,182.88,Orthodox,16,5,0,4.19,0.47,4.82,0.52,1.59,0.31,0.75,0.0,http://www.ufcstats.com/fighter-details/48a9a128784d53d1,0,97,48,125,73,4,0,3,2,131.0,816,0,0,61,24,12,7,10,8,96,45,0,0
440,Chris Brennan,1971-10-12,172.72,170.0,,Orthodox,21,13,1,0.6,0.4,0.97,0.5,0.0,0.0,0.25,2.1,http://www.ufcstats.com/fighter-details/b19fc66613dc75b9,0.0,16.5,5.0,99.0,83.5,1.5,0.5,0.0,2.5,,721.0,1.0,0.0,11.0,1.5,3.5,2.5,2.0,1.0,13.0,2.0,0.5,0.5
441,Charlie Brenneman,1981-02-09,177.8,155.0,177.8,Orthodox,19,8,0,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0.0,http://www.ufcstats.com/fighter-details/98f6da59d765ec94,0,21,13,44,35,4,2,3,1,134.0,321,0,0,14,7,6,5,2,2,9,3,7,7
442,Robert Breslin,,180.34,155.0,,,3,9,0,2.21,0.46,3.5,0.66,1.38,1.0,0.5,0.0,http://www.ufcstats.com/fighter-details/e319d6697d41f3cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Mack Brewer,,,205.0,,,0,1,0,0.0,0.0,6.67,0.36,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/106a925d947a0de9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,Marcos Brigagao,1996-04-01,190.5,205.0,193.04,Southpaw,11,1,0,3.07,0.43,3.27,0.25,0.0,0.0,0.36,0.0,http://www.ufcstats.com/fighter-details/11547e29f253fb89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,Jason Brilz,1975-07-07,180.34,205.0,180.34,Orthodox,22,6,1,2.66,0.4,1.78,0.65,2.37,0.25,0.25,1.3,http://www.ufcstats.com/fighter-details/497ba5b12a4bfc47,0,50,27,107,52,1,1,4,2,105.0,900,1,0,42,16,4,3,1,0,30,7,2,2
446,Marcus Brimage,1985-04-06,162.56,135.0,180.34,Southpaw,7,7,0,3.97,0.35,3.64,0.56,0.56,1.0,0.8,0.0,http://www.ufcstats.com/fighter-details/81801f57bd0a7c41,0.0,103.5,25.5,108.5,28.5,0.0,0.0,3.0,0.5,9.0,895.0,0.0,0.0,76.0,12.0,4.0,3.0,7.5,5.0,100.0,24.0,0.0,0.0
447,Aaron Brink,1974-11-12,190.5,205.0,,Orthodox,26,26,0,3.49,0.42,5.71,0.57,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/cf1a88371c8cb690,0,5,0,5,0,1,0,2,0,4.0,55,0,0,5,0,0,0,0,0,3,0,0,0
448,Henry Briones,1980-10-22,172.72,135.0,175.26,Orthodox,16,8,1,3.47,0.42,4.68,0.53,0.0,0.0,0.52,0.6,http://www.ufcstats.com/fighter-details/01fcef7e3d051722,0,104,44,123,58,0,0,6,4,8.0,753,0,0,82,25,13,10,4,3,98,40,1,0
449,Marcelo Brito,1977-11-27,185.42,170.0,,Orthodox,13,8,0,0.6,0.2,3.53,0.55,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/3a97fda0de6f1fa4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Joanderson Brito,1995-02-11,172.72,145.0,182.88,Orthodox,17,3,1,3.35,0.51,2.65,0.46,3.11,0.76,0.62,0.6,http://www.ufcstats.com/fighter-details/791c8437b341fba5,0.0,25.0,15.0,39.5,28.5,1.0,1.0,6.0,3.5,123.0,344.5,0.0,0.0,21.5,5.0,2.5,2.0,2.0,1.5,13.5,5.5,2.5,1.0
451,Kaik Brito,1997-03-26,180.34,170.0,182.88,Orthodox,16,5,0,2.8,0.38,3.87,0.55,0.0,0.0,0.55,2.0,http://www.ufcstats.com/fighter-details/b07f14fc0e53f8bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Icaro Brito,1999-03-09,,145.0,,,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/06dd61c8d545c63f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,Antwain Britt,1978-05-09,185.42,205.0,195.58,,11,6,0,1.46,0.39,2.81,0.44,1.56,0.4,0.5,0.0,http://www.ufcstats.com/fighter-details/2833f50b20e96e52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,Drew Brokenshire,,,,,,16,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/aa571d75f80fde7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,Mike Bronzoulis,1979-01-05,182.88,155.0,,,18,9,1,1.13,0.34,2.54,0.37,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/df3c39573d01f55b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Jonathan Brookins,1985-08-13,182.88,145.0,187.96,Southpaw,16,10,0,2.69,0.39,3.63,0.56,1.94,0.17,0.8,0.3,http://www.ufcstats.com/fighter-details/b0a6124751a56bc4,0,59,26,67,27,2,1,10,5,67.0,462,0,0,46,20,7,4,1,1,30,9,0,0
457,Will Brooks,1986-10-08,177.8,155.0,182.88,Orthodox,18,4,0,4.26,0.59,2.54,0.56,2.08,0.51,0.82,0.3,http://www.ufcstats.com/fighter-details/b6e6c3b1dcaae0a1,0.0,47.5,32.5,57.5,39.0,3.0,1.0,10.5,8.0,86.0,617.5,0.0,0.0,33.5,8.5,6.0,5.5,5.5,5.0,37.5,18.0,0.5,0.0
458,Jarred Brooks,1993-05-02,160.02,125.0,157.48,Switch,13,2,0,2.12,0.46,1.66,0.62,4.54,0.57,0.69,0.6,http://www.ufcstats.com/fighter-details/81d9df19e255b8b6,0.0,58.5,27.5,94.0,53.5,4.0,1.5,4.5,5.5,129.5,900.0,1.0,0.0,42.0,16.0,12.0,8.5,0.0,0.0,46.5,13.5,11.5,11.0
459,Rob Broughton,1983-03-03,187.96,265.0,187.96,Orthodox,16,7,1,2.83,0.6,2.54,0.51,0.0,0.0,0.26,3.2,http://www.ufcstats.com/fighter-details/a7d687e6ecb30981,0,93,45,120,102,1,0,4,4,161.0,900,2,0,70,24,9,9,12,12,63,25,20,12
460,Lee Brousseau,1974-10-04,185.42,205.0,,,5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/0974d8d4053a7237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Matt Brown,1981-01-10,182.88,170.0,190.5,Orthodox,26,19,0,3.76,0.55,2.92,0.55,1.68,0.46,0.63,1.3,http://www.ufcstats.com/fighter-details/31123249b0bbf52e,0.0,49.0,28.5,66.0,40.5,1.5,1.0,7.0,6.0,127.5,496.0,0.0,0.0,40.5,20.0,7.0,6.5,1.5,1.0,32.5,14.5,5.5,4.0
462,Mike Brown,1975-09-08,167.64,145.0,177.8,Orthodox,26,9,0,2.98,0.44,2.45,0.6,3.23,0.4,0.66,0.6,http://www.ufcstats.com/fighter-details/e0b74df14f52cd15,0.0,62.5,39.0,146.5,99.0,8.0,2.5,8.0,6.0,349.5,900.0,0.0,0.0,39.5,20.5,14.5,8.0,3.5,3.0,33.0,14.5,18.0,12.5
463,Dominic Brown,1982-06-04,180.34,190.0,,,16,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/52b3ec072ad497a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,Todd Brown,1976-12-13,180.34,205.0,,Orthodox,16,4,0,2.15,0.45,3.85,0.48,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/9b68bf67c5695185,0.0,47.5,21.5,59.5,33.0,1.5,0.0,7.5,9.0,128.5,600.0,0.0,0.0,30.0,7.0,8.0,5.5,9.5,9.0,37.5,12.5,0.0,0.0
465,Terrell Brown,1983-04-13,,185.0,,,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/85df85a4e276c90e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,Chris Brown,,,170.0,,,10,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9e2624ac992660c6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,Frederick Brown,,182.88,235.0,,,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/880c6b788266a3ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Randy Brown,1990-07-08,190.5,170.0,198.12,Orthodox,19,5,0,4.38,0.47,3.2,0.54,0.72,0.39,0.7,0.6,http://www.ufcstats.com/fighter-details/c6aee362c7a7d482,0.0,89.5,44.0,100.0,60.0,1.0,0.0,6.0,4.0,60.5,696.0,0.0,0.0,63.0,18.5,7.0,5.0,10.5,9.0,64.0,23.0,4.0,2.5
469,Damien Brown,1984-12-25,177.8,155.0,172.72,Orthodox,17,12,0,3.66,0.38,4.86,0.5,0.68,0.27,0.53,0.7,http://www.ufcstats.com/fighter-details/d024ed963e8bf7ea,0.0,89.5,29.5,129.5,43.0,0.5,0.0,3.5,3.0,1.5,900.0,1.0,0.0,66.0,19.0,10.5,4.0,7.5,6.5,88.0,24.5,0.0,0.0
470,TJ Brown,1990-05-22,175.26,145.0,182.88,Switch,17,11,0,3.37,0.44,2.89,0.49,3.41,0.57,0.36,1.3,http://www.ufcstats.com/fighter-details/d31cbcdd7d69536d,0.0,85.0,44.5,115.0,70.5,4.0,1.5,4.0,2.5,213.5,860.5,0.0,1.0,75.5,29.5,7.0,6.0,3.5,3.5,68.5,32.5,4.5,4.0
471,Humberto Brown Morrison,1984-11-03,177.8,145.0,,,4,6,0,1.71,0.5,2.19,0.62,1.43,0.25,0.0,0.0,http://www.ufcstats.com/fighter-details/e9e7e1c8ff289e1b,0,36,18,55,35,4,1,8,3,367.0,630,0,0,28,13,4,1,4,4,20,8,11,7
472,Travis Browne,1982-07-17,198.12,255.0,200.66,Orthodox,18,7,1,2.93,0.41,4.31,0.42,1.21,0.68,0.75,0.2,http://www.ufcstats.com/fighter-details/3236bf606fe9fa5b,0,66,35,71,37,1,0,3,3,94.0,290,0,0,44,19,5,4,3,2,35,13,2,1
473,Junie Browning,1984-05-12,175.26,155.0,,Orthodox,5,6,0,3.76,0.48,1.76,0.66,3.53,0.66,0.0,3.5,http://www.ufcstats.com/fighter-details/d74cba8566291bfa,0.0,33.0,16.0,37.0,19.5,1.5,1.0,4.5,1.5,126.0,255.0,1.0,0.5,26.0,10.5,3.5,3.0,3.5,2.5,25.5,13.0,4.0,1.5
474,Jules Bruchez,1977-08-16,182.88,205.0,,Southpaw,1,2,0,0.69,0.5,5.52,0.46,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d1dcd4e96464a53d,0,2,1,4,3,0,0,3,1,0.0,87,0,0,1,0,0,0,1,1,1,0,0,0
475,Justin Bruckmann,,175.26,170.0,,Orthodox,7,3,0,0.59,0.66,5.91,0.16,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/5f8e00c27b7e7410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Cody Brundage,1994-05-16,182.88,185.0,182.88,Orthodox,10,6,0,1.62,0.54,2.63,0.41,2.31,0.5,0.68,0.9,http://www.ufcstats.com/fighter-details/f14f644d41ade29f,0.0,12.0,6.5,39.0,26.5,1.0,1.0,1.5,0.5,98.5,242.5,0.0,0.0,9.5,4.5,1.5,1.5,0.5,0.0,7.5,2.5,2.5,1.5
477,Steve Bruno,1981-11-03,177.8,170.0,,Orthodox,15,6,0,0.96,0.52,3.38,0.36,1.94,0.25,0.46,0.4,http://www.ufcstats.com/fighter-details/2f3f12002564bb55,0,35,22,53,40,2,2,8,5,301.0,900,1,0,18,11,3,2,5,3,27,18,3,3
478,Fernando Bruno,1982-02-24,167.64,145.0,,,15,4,0,1.75,0.39,1.78,0.48,2.02,0.22,0.56,0.5,http://www.ufcstats.com/fighter-details/b8c0f30ee9a98b69,0.0,66.5,26.0,86.0,44.0,9.0,2.0,12.0,6.5,242.0,893.0,0.5,0.0,55.0,20.0,10.5,5.5,1.0,0.5,51.5,19.5,0.0,0.0
479,Derek Brunson,1984-01-04,185.42,185.0,195.58,Southpaw,23,9,0,3.51,0.47,3.05,0.51,3.14,0.33,0.85,0.6,http://www.ufcstats.com/fighter-details/b1a3e0aca758b322,0,58,33,71,43,1,0,5,4,30.0,569,0,0,54,26,2,2,3,2,36,14,5,5
480,Josh Bryant,1980-04-23,177.8,185.0,,Orthodox,15,4,0,1.1,0.2,6.1,0.43,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/01f022fa494188e2,0,45,9,45,9,2,0,0,0,0.0,492,0,0,38,7,2,1,5,1,45,9,0,0
481,Dennis Bryant,1985-10-18,182.88,205.0,,Orthodox,5,2,0,10.56,0.59,10.56,0.13,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3b17353b8002c7d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,Robert Bryczek,1990-07-04,182.88,185.0,190.5,Orthodox,17,6,0,2.13,0.24,4.47,0.6,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/f96856f9d69fd7e4,0,133,32,143,41,0,0,6,2,30.0,900,0,0,103,19,24,10,6,3,127,30,0,0
483,Lukasz Brzeski,1992-05-17,193.04,236.0,198.12,Orthodox,9,5,1,4.9,0.5,3.51,0.54,0.46,0.5,0.36,0.5,http://www.ufcstats.com/fighter-details/0c25d0a5e8cdbf19,0,46,26,72,49,0,0,4,3,0.0,900,0,0,39,19,5,5,12,10,40,22,0,0
484,Justin Buchholz,1983-08-22,182.88,155.0,185.42,Orthodox,15,10,0,2.35,0.26,4.14,0.51,0.0,0.0,0.33,0.8,http://www.ufcstats.com/fighter-details/231926533134ec1f,0,66,23,86,36,0,0,12,7,116.0,458,1,0,56,13,3,2,5,3,48,9,7,3
485,Zak Bucia,,177.8,170.0,,,17,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6bbb8dc6e128779e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,Courtney Buck,1982-03-19,177.8,135.0,,Orthodox,12,11,0,1.49,0.28,3.24,0.54,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/3feed7d02711d8b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Joaquin Buckley,1994-04-27,177.8,170.0,193.04,Southpaw,19,6,0,4.25,0.36,3.12,0.58,1.69,0.44,0.69,0.0,http://www.ufcstats.com/fighter-details/b9437600497350f3,0.0,94.5,40.5,101.5,49.5,2.0,0.0,1.5,1.5,12.5,593.5,0.0,0.0,68.0,27.0,15.0,9.5,4.0,2.0,78.5,31.0,2.0,2.0
488,Martin Buday,1991-11-11,193.04,265.0,195.58,Orthodox,14,2,0,4.84,0.53,5.54,0.52,0.21,0.25,1.0,0.2,http://www.ufcstats.com/fighter-details/8eb046f83e82bf26,0.0,72.5,40.0,130.5,55.0,0.0,0.0,11.5,6.5,18.5,799.0,0.0,0.0,50.0,19.5,7.5,6.0,6.0,5.0,47.5,21.5,0.0,0.0
489,Julia Budd,1983-07-04,170.18,145.0,170.18,,10,2,0,2.42,0.74,1.18,0.47,3.6,0.57,0.83,0.0,http://www.ufcstats.com/fighter-details/dcdc4503b9d49977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,Dylan Budka,2000-01-14,182.88,185.0,190.5,Switch,7,3,0,1.04,0.6,1.8,0.34,3.38,0.38,1.0,0.7,http://www.ufcstats.com/fighter-details/a817e238b2747404,0,5,1,11,6,6,3,0,0,353.0,433,0,0,4,0,1,1,0,0,5,1,0,0
